Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Gerald Wallace,75,.446,168,0,.000,7,27,19,6,40,75,.429,175,23,.500,46,54,1,NBA,430,49,46,173,Gerald Wallace,SF,19,2001-02,22,89,SAC,.429
Gerald Wallace,89,.497,179,1,.250,4,23,20,15,90,90,.492,183,39,.527,74,47,7,NBA,571,38,68,220,Gerald Wallace,SF,24,2002-03,44,128,SAC,.495
Gerald Wallace,32,.368,87,0,.000,2,19,21,14,39,32,.360,89,11,.458,24,37,1,NBA,337,35,37,75,Gerald Wallace,SF,14,2003-04,8,74,SAC,.360
Gerald Wallace,269,.468,575,17,.274,62,137,22,91,268,286,.449,637,191,.661,289,70,68,NBA,2147,118,182,780,Gerald Wallace,SF,117,2004-05,159,386,CHA,.462
Gerald Wallace,303,.562,539,14,.280,50,96,23,115,289,317,.538,589,188,.614,306,55,52,NBA,1895,123,150,836,Gerald Wallace,SF,138,2005-06,99,412,CHA,.550
Gerald Wallace,439,.528,832,39,.325,120,185,24,69,376,478,.502,952,309,.691,447,72,71,NBA,2640,142,209,1304,Gerald Wallace,SF,144,2006-07,160,518,CHA,.523
Gerald Wallace,337,.491,687,71,.321,221,216,25,58,315,408,.449,908,313,.731,428,62,59,NBA,2376,58,189,1200,Gerald Wallace,PF,131,2007-08,180,373,CHA,.488
Gerald Wallace,350,.515,680,39,.298,131,189,26,67,441,389,.480,811,365,.804,454,71,71,NBA,2669,112,210,1182,Gerald Wallace,SF,121,2008-09,148,553,CHA,.504
Gerald Wallace,404,.503,803,52,.371,140,161,27,83,612,456,.484,943,422,.776,544,76,76,NBA,3119,150,194,1386,Gerald Wallace,SF,117,2009-10 ★,178,762,CHA,.511
Gerald Wallace,324,.487,665,62,.333,186,173,28,63,458,386,.454,851,279,.746,374,71,63,NBA,2693,111,183,1113,Gerald Wallace,SF-PF,105,2010-11,152,569,TOT,.490
Gerald Wallace,217,.456,476,35,.330,106,116,28,48,322,252,.433,582,210,.739,284,48,48,NBA,1872,72,120,749,Gerald Wallace,SF,59,2010-11,100,394,CHA,.463
Gerald Wallace,107,.566,189,27,.338,80,57,28,15,136,134,.498,269,69,.767,90,23,15,NBA,821,39,63,364,Gerald Wallace,PF,46,2010-11,52,175,POR,.548
Gerald Wallace,241,.500,482,46,.307,150,164,29,36,299,287,.454,632,180,.800,225,58,58,NBA,2076,87,145,800,Gerald Wallace,SF,85,2011-12,111,386,TOT,.491
Gerald Wallace,177,.533,332,26,.265,98,115,29,25,214,203,.472,430,125,.776,161,42,42,NBA,1503,63,107,557,Gerald Wallace,SF,62,2011-12,84,277,POR,.502
Gerald Wallace,64,.427,150,20,.385,52,49,29,11,85,84,.416,202,55,.859,64,16,16,NBA,573,24,38,243,Gerald Wallace,SF,23,2011-12,27,109,NJN,.465
Gerald Wallace,136,.461,295,46,.282,163,181,30,46,250,182,.397,458,121,.637,190,69,68,NBA,2076,69,118,531,Gerald Wallace,SF,97,2012-13,110,319,BRK,.448
Gerald Wallace,97,.584,166,19,.297,64,143,31,14,176,116,.504,230,47,.465,101,58,16,NBA,1416,36,79,298,Gerald Wallace,SF,73,2013-14,97,212,BOS,.546
Gerald Wallace,13,.419,31,1,.333,3,11,32,4,40,14,.412,34,6,.400,15,32,0,NBA,286,17,19,35,Gerald Wallace,SF,15,2014-15,18,57,BOS,.426
Casper Ware,11,.524,21,7,.333,21,10,24,0,9,18,.429,42,5,.833,6,9,0,NBA,116,0,11,48,Casper Ware,PG,8,2013-14,5,9,PHI,.512
T.J. Warren,108,.560,193,5,.238,21,25,21,9,44,113,.528,214,14,.737,19,40,1,NBA,614,41,51,245,T.J. Warren,SF,18,2014-15,27,85,PHO,.540
T.J. Warren,96,.545,176,10,.417,24,16,22,5,43,106,.530,200,21,.778,27,21,0,NBA,467,27,44,243,T.J. Warren,SF,16,2015-16,19,70,PHO,.555
C.J. Watson,34,.453,75,9,.346,26,35,23,0,19,43,.426,101,23,.793,29,32,0,NBA,368,13,19,118,C.J. Watson,PG,15,2007-08,18,32,GSW,.470
C.J. Watson,209,.473,442,48,.400,120,206,24,4,153,257,.457,562,168,.870,193,77,18,NBA,1883,39,137,730,C.J. Watson,PG,96,2008-09,92,192,GSW,.500
C.J. Watson,202,.527,383,45,.310,145,180,25,8,141,247,.468,528,128,.771,166,65,15,NBA,1788,28,124,667,C.J. Watson,PG,103,2009-10,69,169,GSW,.510
C.J. Watson,102,.362,282,44,.393,112,186,26,11,78,146,.371,394,69,.742,93,82,1,NBA,1091,16,82,405,C.J. Watson,PG,55,2010-11,73,94,CHI,.426
C.J. Watson,93,.352,264,68,.393,173,200,27,8,84,161,.368,437,84,.808,104,49,25,NBA,1159,21,103,474,C.J. Watson,PG,45,2011-12,97,105,CHI,.446
C.J. Watson,104,.424,245,88,.411,214,161,28,12,107,192,.418,459,71,.780,91,80,8,NBA,1521,38,123,543,C.J. Watson,PG,66,2012-13,69,145,BRK,.514
C.J. Watson,93,.492,189,53,.366,145,107,29,8,82,146,.437,334,69,.784,88,63,5,NBA,1193,19,66,414,C.J. Watson,PG,60,2013-14,60,101,IND,.516
C.J. Watson,111,.459,242,70,.400,175,208,30,9,145,181,.434,417,138,.826,167,57,21,NBA,1422,18,107,570,C.J. Watson,PG,57,2014-15,100,163,IND,.518
C.J. Watson,9,.409,22,5,.313,16,25,31,0,12,14,.368,38,5,.714,7,8,0,NBA,156,4,10,38,C.J. Watson,PG,8,2015-16,6,16,ORL,.434
Maalik Wayns,19,.333,57,7,.226,31,27,21,0,6,26,.295,88,17,.895,19,27,1,NBA,202,1,26,76,Maalik Wayns,PG,6,2012-13,15,7,TOT,.335
Maalik Wayns,14,.298,47,5,.200,25,20,21,0,4,19,.264,72,13,.867,15,21,1,NBA,165,1,18,56,Maalik Wayns,PG,3,2012-13,13,5,PHI,.299
Maalik Wayns,5,.500,10,2,.333,6,7,21,0,2,7,.438,16,4,1.000,4,6,0,NBA,37,0,8,20,Maalik Wayns,PG,3,2012-13,2,2,LAC,.500
Maalik Wayns,1,.500,2,0,NA,0,2,22,0,2,1,.500,2,0,NA,0,2,0,NBA,9,0,4,2,Maalik Wayns,PG,2,2013-14,0,2,LAC,.500
David Wear,0,.000,1,0,.000,1,1,24,0,0,0,.000,2,0,NA,0,2,0,NBA,7,2,1,0,David Wear,PF,0,2014-15,0,2,SAC,.000
Travis Wear,73,.408,179,11,.367,30,40,24,11,75,84,.402,209,20,.769,26,51,1,NBA,672,31,55,199,Travis Wear,SF,15,2014-15,35,106,NYK,.428
Martell Webster,74,.446,166,65,.357,182,34,19,14,101,139,.399,348,61,.859,71,61,18,NBA,1070,29,90,404,Martell Webster,SF,21,2005-06,43,130,POR,.493
Martell Webster,104,.430,242,91,.364,250,52,20,19,197,195,.396,492,93,.705,132,82,27,NBA,1759,43,126,574,Martell Webster,SF,35,2006-07,76,240,POR,.489
Martell Webster,154,.454,339,123,.388,317,90,21,28,242,277,.422,656,122,.735,166,75,70,NBA,2132,54,159,799,Martell Webster,SF,42,2007-08,83,296,POR,.516
Martell Webster,0,NA,0,0,.000,1,0,22,0,0,0,.000,1,0,NA,0,1,0,NBA,5,0,0,0,Martell Webster,SF,0,2008-09,0,0,POR,.000
Martell Webster,135,.440,307,124,.373,332,62,23,40,221,259,.405,639,126,.813,155,82,49,NBA,2005,47,153,768,Martell Webster,SF,45,2009-10,60,268,POR,.502
Martell Webster,97,.466,208,55,.417,132,53,24,9,111,152,.447,340,94,.770,122,46,1,NBA,1094,36,101,453,Martell Webster,SF,28,2010-11,58,147,MIN,.528
Martell Webster,78,.479,163,37,.339,109,40,25,17,126,115,.423,272,57,.792,72,47,26,NBA,1140,42,86,324,Martell Webster,SF,31,2011-12,46,168,MIN,.491
Martell Webster,142,.463,307,139,.422,329,143,26,17,241,281,.442,636,168,.848,198,76,62,NBA,2200,53,166,869,Martell Webster,SF,49,2012-13,90,294,WAS,.551
Martell Webster,108,.502,215,146,.392,372,97,27,15,184,254,.433,587,105,.840,125,78,13,NBA,2157,38,150,759,Martell Webster,SF,41,2013-14,58,222,WAS,.557
Martell Webster,14,.292,48,10,.233,43,17,28,1,36,24,.264,91,48,.750,64,32,0,NBA,352,10,24,106,Martell Webster,SF,7,2014-15,22,46,WAS,.319
Sonny Weems,8,.364,22,0,.000,3,3,22,0,4,8,.320,25,3,.375,8,12,0,NBA,55,0,8,19,Sonny Weems,SG,1,2008-09,6,4,DEN,.320
Sonny Weems,234,.528,443,2,.133,15,101,23,25,150,236,.515,458,44,.688,64,69,19,NBA,1368,42,126,518,Sonny Weems,SG,39,2009-10,65,192,TOR,.517
Sonny Weems,211,.467,452,17,.279,61,104,24,2,114,228,.444,513,72,.766,94,59,28,NBA,1413,39,87,545,Sonny Weems,SF,34,2010-11,86,153,TOR,.461
Sonny Weems,PHO,SG,NBA,Did Not Play,29,2015-16,4,25,3,.231,Did Not Play,28,2014-15,0,3,85,Did Not Play,2013-14,2012-13,27,13,.333,.231,Sonny Weems,26,.000,2011-12,9,0,Did Not Play,10
Sonny Weems,,,,9,,,,5,,,0,5,10,,,,16,10,1,3,,,,Sonny Weems,15,,3,,,.600,
David West,108,.478,226,0,.000,2,60,23,28,180,108,.474,228,57,.713,80,71,1,NBA,930,117,117,273,David West,PF,27,2003-04,48,297,NOH,.474
David West,73,.437,167,2,.400,5,23,24,16,89,75,.436,172,34,.680,50,30,8,NBA,552,40,62,186,David West,SF,12,2004-05,37,129,NOH,.442
David West,527,.514,1025,3,.273,11,92,25,64,380,530,.512,1036,199,.843,236,74,74,NBA,2526,168,214,1262,David West,PF,61,2005-06,105,548,NOK,.513
David West,369,.481,767,8,.320,25,114,26,38,298,377,.476,792,187,.824,227,52,52,NBA,1900,126,143,949,David West,PF,42,2006-07,98,424,NOK,.481
David West,623,.487,1280,6,.240,25,177,27,99,495,629,.482,1305,300,.850,353,76,76,NBA,2870,180,208,1564,David West,PF,62,2007-08 ★,165,675,NOH,.484
David West,604,.477,1267,6,.240,25,173,28,68,486,610,.472,1292,367,.884,415,76,76,NBA,2982,160,207,1593,David West,PF,49,2008-09 ★,163,646,NOH,.474
David West,612,.510,1199,7,.259,27,239,29,60,441,619,.505,1226,296,.865,342,81,81,NBA,2949,164,233,1541,David West,PF,76,2009-10,173,605,NOH,.508
David West,526,.510,1031,2,.222,9,164,30,62,374,528,.508,1040,264,.807,327,70,70,NBA,2451,155,202,1322,David West,PF,67,2010-11,142,529,NOH,.509
David West,347,.491,707,2,.222,9,140,31,46,315,349,.487,716,142,.807,176,66,66,NBA,1925,118,160,842,David West,PF,52,2011-12,93,433,IND,.489
David West,498,.503,990,4,.211,19,213,32,69,418,502,.498,1009,242,.768,315,73,73,NBA,2435,145,149,1250,David West,PF,74,2012-13,157,563,IND,.500
David West,454,.491,924,4,.267,15,223,33,74,422,458,.488,939,198,.789,251,80,80,NBA,2472,120,186,1118,David West,PF,61,2013-14,133,542,IND,.490
David West,319,.479,666,4,.200,20,223,34,48,341,323,.471,686,119,.739,161,66,66,NBA,1895,108,160,769,David West,PF,48,2014-15,120,449,IND,.474
David West,50,.543,92,1,.500,2,36,35,9,63,51,.543,94,13,.684,19,22,2,NBA,325,17,37,116,David West,PF,12,2015-16,24,80,SAS,.548
Russell Westbrook,401,.415,966,35,.271,129,435,20,16,221,436,.398,1095,349,.815,428,82,65,NBA,2668,178,191,1256,Russell Westbrook,PG,110,2008-09,274,399,OKC,.414
Russell Westbrook,462,.438,1056,23,.221,104,652,21,34,258,485,.418,1160,329,.780,422,82,82,NBA,2813,143,204,1322,Russell Westbrook,PG,108,2009-10,268,401,OKC,.428
Russell Westbrook,580,.451,1287,34,.330,103,670,22,30,258,614,.442,1390,531,.842,631,82,82,NBA,2847,121,207,1793,Russell Westbrook,PG,155,2010-11 ★,316,379,OKC,.454
Russell Westbrook,516,.482,1070,62,.316,196,362,23,21,205,578,.457,1266,340,.823,413,66,66,NBA,2331,96,147,1558,Russell Westbrook,PG,112,2011-12 ★,239,301,OKC,.481
Russell Westbrook,576,.466,1235,97,.323,300,607,24,24,317,673,.438,1535,460,.800,575,82,82,NBA,2861,111,189,1903,Russell Westbrook,PG,145,2012-13 ★,273,428,OKC,.470
Russell Westbrook,278,.482,577,68,.318,214,319,25,7,208,346,.437,791,242,.826,293,46,46,NBA,1412,55,104,1002,Russell Westbrook,PG,88,2013-14,177,263,OKC,.480
Russell Westbrook,541,.457,1183,86,.299,288,574,26,14,364,627,.426,1471,546,.835,654,67,67,NBA,2302,124,184,1886,Russell Westbrook,PG,140,2014-15 ★,293,488,OKC,.455
Russell Westbrook,156,.527,296,30,.300,100,193,27,6,112,186,.470,396,139,.842,165,20,20,NBA,694,38,48,541,Russell Westbrook,PG,48,2015-16,105,150,OKC,.508
D.J. White,26,.520,50,0,NA,0,6,22,5,22,26,.520,50,10,.769,13,7,0,NBA,130,10,10,62,D.J. White,PF,3,2008-09,3,32,OKC,.520
D.J. White,25,.610,41,0,NA,0,4,23,3,13,25,.610,41,9,.900,10,12,0,NBA,102,10,12,59,D.J. White,PF,5,2009-10,3,23,OKC,.610
D.J. White,111,.512,217,0,.000,2,19,24,20,115,111,.507,219,46,.719,64,47,0,NBA,685,43,77,268,D.J. White,C-PF,12,2010-11,14,158,TOT,.507
D.J. White,30,.462,65,0,NA,0,4,24,8,40,30,.462,65,5,.500,10,23,0,NBA,219,12,31,65,D.J. White,PF,6,2010-11,7,52,OKC,.462
D.J. White,81,.533,152,0,.000,2,15,24,12,75,81,.526,154,41,.759,54,24,0,NBA,466,31,46,203,D.J. White,C,6,2010-11,7,106,CHA,.526
D.J. White,173,.491,352,1,1.000,1,47,25,23,159,174,.493,353,43,.705,61,58,11,NBA,1098,50,94,392,D.J. White,PF,17,2011-12,43,209,CHA,.494
D.J. White,12,.522,23,0,NA,0,4,26,6,9,12,.522,23,5,.556,9,12,0,NBA,86,4,5,29,D.J. White,PF,1,2012-13,2,13,BOS,.522
D.J. White,0,.000,1,0,NA,0,0,27,0,2,0,.000,1,0,NA,0,2,0,NBA,10,0,1,0,D.J. White,PF,1,2013-14,0,2,CHA,.000
Royce White,0,.000,1,0,NA,0,0,22,0,0,0,.000,1,0,NA,0,3,0,NBA,9,0,2,0,Royce White,PF,0,2013-14,0,0,SAC,.000
Hassan Whiteside,0,NA,0,0,NA,0,0,21,0,0,0,NA,0,0,NA,0,1,0,NBA,2,0,2,0,Hassan Whiteside,C,0,2010-11,0,0,SAC,NA
Hassan Whiteside,12,.444,27,0,NA,0,0,22,15,23,12,.444,27,5,.417,12,18,0,NBA,109,16,12,29,Hassan Whiteside,C,3,2011-12,5,39,SAC,.444
Hassan Whiteside,243,.628,387,48,1142,32,78,23,.500,.628,MIA,C,NBA,0,243,NA,Did Not Play,2014-15,2013-14,25,387,337,482,Hassan Whiteside,24,156,2012-13,145,.628,Did Not Play,0
Hassan Whiteside,103,.617,167,19,540,19,42,27,.512,.617,MIA,C,NBA,0,103,NA,564,2015-16,58,26,167,148,200,Hassan Whiteside,129,82,6,52,.617,123,0
Hassan Whiteside,,,,,,,,12,,,,,,,,,248,,35,,,,,Hassan Whiteside,40,,4,,,85,
Shayne Whittington,18,.500,36,1,.167,6,6,23,2,19,19,.452,42,18,.783,23,20,0,NBA,108,10,18,57,Shayne Whittington,PF,5,2014-15,5,29,IND,.464
Shayne Whittington,0,NA,0,0,NA,0,0,24,0,0,0,NA,0,0,NA,0,1,0,NBA,2,0,1,0,Shayne Whittington,PF,0,2015-16,2,0,IND,NA
Andrew Wiggins,458,.453,1011,39,.310,126,170,19,50,240,497,.437,1137,354,.760,466,82,82,NBA,2969,134,190,1387,Andrew Wiggins,SG,86,2014-15,177,374,MIN,.454
Andrew Wiggins,124,.454,273,15,.278,54,32,20,14,42,139,.425,327,107,.728,147,19,19,NBA,670,33,40,400,Andrew Wiggins,SG,13,2015-16,41,75,MIN,.448
C.J. Wilcox,9,.474,19,7,.368,19,8,24,1,6,16,.421,38,2,1.000,2,21,0,NBA,101,1,7,41,C.J. Wilcox,SG,3,2014-15,10,7,LAC,.513
C.J. Wilcox,0,NA,0,0,NA,0,0,25,0,0,0,NA,0,0,NA,0,1,0,NBA,0,0,1,0,C.J. Wilcox,SG,0,2015-16,0,0,LAC,NA
Damien Wilkins,57,.523,109,16,.271,59,26,25,10,37,73,.435,168,21,.618,34,29,7,NBA,520,29,55,183,Damien Wilkins,SF,22,2004-05,16,66,SEA,.482
Damien Wilkins,179,.472,379,14,.250,56,107,26,12,113,193,.444,435,136,.840,162,82,12,NBA,1525,79,144,536,Damien Wilkins,SF,72,2005-06,85,192,SEA,.460
Damien Wilkins,212,.442,480,50,.410,122,156,27,16,142,262,.435,602,150,.882,170,82,31,NBA,2037,87,157,724,Damien Wilkins,SF,92,2006-07,116,229,SEA,.477
Damien Wilkins,221,.427,518,50,.323,155,150,28,19,173,271,.403,673,106,.736,144,76,31,NBA,1843,72,128,698,Damien Wilkins,SF,62,2007-08,89,245,SEA,.440
Damien Wilkins,50,.355,141,27,.375,72,37,29,7,50,77,.362,213,37,.804,46,41,14,NBA,636,20,55,218,Damien Wilkins,SG,22,2008-09,37,70,OKC,.425
Damien Wilkins,147,.459,320,18,.295,61,135,30,25,177,165,.433,381,103,.798,129,80,31,NBA,1585,72,144,451,Damien Wilkins,SF,66,2009-10,76,249,MIN,.457
Damien Wilkins,67,.528,127,2,.200,10,41,31,9,67,69,.504,137,40,.714,56,52,0,NBA,676,23,72,180,Damien Wilkins,SF,27,2010-11,21,90,ATL,.511
Damien Wilkins,69,.406,170,7,.304,23,44,32,13,78,76,.394,193,34,.630,54,60,2,NBA,922,22,85,193,Damien Wilkins,SF,29,2011-12,30,100,DET,.412
Damien Wilkins,128,.483,265,17,.333,51,91,33,18,73,145,.459,316,81,.743,109,61,21,NBA,1095,32,98,388,Damien Wilkins,SG,37,2012-13,49,105,PHI,.486
Deron Williams,248,.423,586,91,.416,219,359,21,17,159,339,.421,805,95,.704,135,80,47,NBA,2307,35,233,864,Deron Williams,PG,60,2005-06,145,194,UTA,.478
Deron Williams,412,.498,828,82,.322,255,745,22,13,226,494,.456,1083,227,.767,296,80,80,NBA,2950,41,254,1297,Deron Williams,PG,78,2006-07,246,267,UTA,.494
Deron Williams,483,.533,907,83,.395,210,862,23,23,209,566,.507,1117,330,.803,411,82,82,NBA,3059,34,200,1545,Deron Williams,PG,90,2007-08,279,243,UTA,.544
Deron Williams,393,.518,758,70,.310,226,725,24,20,171,463,.471,984,326,.849,384,68,68,NBA,2505,24,134,1322,Deron Williams,PG,73,2008-09,228,195,UTA,.506
Deron Williams,398,.501,794,96,.371,259,798,25,16,253,494,.469,1053,335,.801,418,76,76,NBA,2802,50,208,1419,Deron Williams,PG,96,2009-10 ★,252,303,UTA,.515
Deron Williams,323,.491,658,105,.331,317,667,26,15,220,428,.439,975,348,.845,412,65,65,NBA,2465,40,190,1309,Deron Williams,PG,79,2010-11 ★,230,260,TOT,.493
Deron Williams,280,.511,548,89,.345,258,514,26,12,173,369,.458,806,302,.853,354,53,53,NBA,2009,32,152,1129,Deron Williams,PG,64,2010-11 ★,187,205,UTA,.513
Deron Williams,43,.391,110,16,.271,59,153,26,3,47,59,.349,169,46,.793,58,12,12,NBA,456,8,38,180,Deron Williams,PG,15,2010-11 ★,43,55,NJN,.396
Deron Williams,276,.446,619,115,.336,342,481,27,20,160,391,.407,961,257,.843,305,55,55,NBA,1999,23,121,1154,Deron Williams,PG,67,2011-12 ★,219,183,NJN,.467
Deron Williams,326,.482,677,169,.378,447,604,28,30,203,495,.440,1124,317,.859,369,78,78,NBA,2842,29,194,1476,Deron Williams,PG,75,2012-13,218,232,BRK,.516
Deron Williams,224,.500,448,98,.366,268,392,29,13,153,322,.450,716,173,.801,216,64,58,NBA,2059,15,148,915,Deron Williams,PG,93,2013-14,143,168,BRK,.518
Deron Williams,211,.395,534,87,.367,237,448,30,17,208,298,.387,771,201,.834,241,68,55,NBA,2114,29,157,884,Deron Williams,PG,64,2014-15,154,237,BRK,.443
Deron Williams,76,.450,169,34,.378,90,126,31,6,63,110,.425,259,65,.929,70,21,21,NBA,698,3,52,319,Deron Williams,PG,28,2015-16,46,66,DAL,.490
Derrick Williams,168,.467,360,37,.268,138,38,20,31,234,205,.412,498,136,.697,195,66,15,NBA,1418,77,95,583,Derrick Williams,PF,30,2011-12,77,311,MIN,.449
Derrick Williams,273,.463,590,65,.332,196,46,21,37,334,338,.430,786,192,.706,272,78,56,NBA,1916,96,127,933,Derrick Williams,PF,44,2012-13,101,430,MIN,.471
Derrick Williams,180,.470,383,26,.263,99,56,22,20,252,206,.427,482,186,.718,259,78,15,NBA,1820,71,114,624,Derrick Williams,SF-PF,48,2013-14,76,323,TOT,.454
Derrick Williams,17,.436,39,2,.133,15,1,22,4,23,19,.352,54,14,.875,16,11,0,NBA,162,3,9,54,Derrick Williams,PF,4,2013-14,6,26,MIN,.370
Derrick Williams,163,.474,344,24,.286,84,55,22,16,229,187,.437,428,172,.708,243,67,15,NBA,1658,68,105,570,Derrick Williams,SF,44,2013-14,70,297,SAC,.465
Derrick Williams,168,.511,329,49,.314,156,50,23,4,161,217,.447,485,134,.684,196,74,6,NBA,1462,41,67,617,Derrick Williams,PF,34,2014-15,56,202,SAC,.498
Derrick Williams,39,.470,83,9,.265,34,15,24,4,38,48,.410,117,46,.742,62,21,0,NBA,272,10,18,151,Derrick Williams,PF,10,2015-16,12,48,NYK,.449
Elliot Williams,29,.617,47,8,.296,27,6,22,3,12,37,.500,74,6,.333,18,24,0,NBA,149,7,18,88,Elliot Williams,SG,6,2011-12,5,19,POR,.554
Elliot Williams,37,.296,125,140,.415,337,30,23,130,119,67,1157,2,212,.470,.486,PHI,NBA,2013-14,SG,87,35,3,Elliot Williams,24,100,2012-13,72,.731,Did Not Play,103
Elliot Williams,8,.444,18,14,.378,37,0,126,8,4,13,119,0,19,.486,.316,TOT,NBA,2014-15,SG,1,4,0,Elliot Williams,25,8,68,12,.250,404,6
Elliot Williams,5,.714,7,6,.462,13,0,12,3,2,5,42,0,6,.654,.167,UTA,NBA,2014-15,SG,1,2,0,Elliot Williams,25,3,4,4,.500,37,1
Elliot Williams,3,.273,11,8,.333,24,0,1,5,2,8,77,0,13,.396,.385,NOP,NBA,2014-15,SG,0,2,0,Elliot Williams,25,5,4,8,.000,18,5
Elliot Williams,,,,,,,,11,,,,,,,,,,,,,,,,Elliot Williams,,,0,,,19,
Lou Williams,21,.488,43,2,.222,9,10,19,0,16,23,.442,52,8,.615,13,30,0,NBA,145,3,13,56,Lou Williams,PG,5,2005-06,13,19,PHI,.462
Lou Williams,81,.466,174,12,.324,37,110,20,1,53,93,.441,211,64,.696,92,61,0,NBA,688,17,42,262,Lou Williams,PG,22,2006-07,46,70,PHI,.469
Lou Williams,264,.441,599,55,.359,153,253,21,13,126,319,.424,752,227,.783,290,80,0,NBA,1862,41,130,920,Lou Williams,PG,81,2007-08,125,167,PHI,.461
Lou Williams,273,.438,624,63,.286,220,242,22,14,129,336,.398,844,304,.790,385,81,0,NBA,1919,36,128,1039,Lou Williams,SG,85,2008-09,151,165,PHI,.435
Lou Williams,248,.527,471,70,.340,206,268,23,15,162,318,.470,677,192,.824,233,64,38,NBA,1912,25,110,898,Lou Williams,PG,80,2009-10,106,187,PHI,.521
Lou Williams,235,.434,542,88,.348,253,252,24,17,117,323,.406,795,293,.823,356,75,0,NBA,1747,32,128,1027,Lou Williams,SG,47,2010-11,102,149,PHI,.462
Lou Williams,235,.425,553,83,.362,229,221,25,18,125,318,.407,782,237,.812,292,64,0,NBA,1682,30,90,956,Lou Williams,PG,53,2011-12,71,155,PHI,.460
Lou Williams,115,.466,247,72,.367,196,139,26,10,72,187,.422,443,105,.868,121,39,9,NBA,1119,8,55,551,Lou Williams,SG,44,2012-13,74,80,ATL,.503
Lou Williams,118,.450,262,79,.342,231,210,27,4,114,197,.400,493,152,.849,179,60,7,NBA,1445,10,65,625,Lou Williams,PG,45,2013-14,92,124,ATL,.480
Lou Williams,223,.464,481,152,.340,447,164,28,10,127,375,.404,928,340,.861,395,80,0,NBA,2016,24,103,1242,Lou Williams,SG,88,2014-15,101,151,TOR,.486
Lou Williams,43,.417,103,25,.321,78,41,29,4,35,68,.376,181,86,.819,105,19,1,NBA,496,3,41,247,Lou Williams,SG,19,2015-16,27,38,LAL,.445
Marcus Williams,5,.250,20,0,NA,0,3,21,1,8,5,.250,20,0,NA,0,11,0,NBA,36,4,3,10,Marcus Williams,PF-SF,1,2007-08,0,12,TOT,.250
Marcus Williams,0,.000,1,0,NA,0,0,21,1,0,0,.000,1,0,NA,0,1,0,NBA,2,0,0,0,Marcus Williams,SF,0,2007-08,0,0,SAS,.000
Marcus Williams,5,.263,19,0,NA,0,3,21,0,8,5,.263,19,0,NA,0,10,0,NBA,34,4,3,10,Marcus Williams,PF,1,2007-08,0,12,LAC,.263
Marcus Williams,2,1.000,2,0,NA,0,0,22,0,0,2,1.000,2,0,NA,0,2,0,NBA,3,0,1,4,Marcus Williams,PF,0,2008-09,0,0,SAS,1.000
Marvin Williams,222,.464,478,13,.245,53,63,19,24,261,235,.443,531,189,.747,253,79,7,NBA,1952,122,227,672,Marvin Williams,PF,48,2005-06,83,383,ATL,.455
Marvin Williams,295,.446,661,11,.244,45,121,20,30,253,306,.433,706,216,.815,265,64,63,NBA,2179,84,191,839,Marvin Williams,PF,52,2006-07,127,337,ATL,.441
Marvin Williams,423,.466,908,1,.100,10,137,21,33,338,424,.462,918,336,.822,409,80,80,NBA,2765,119,225,1185,Marvin Williams,SF,81,2007-08,127,457,ATL,.462
Marvin Williams,230,.493,467,55,.355,155,81,22,39,272,285,.458,622,220,.806,273,61,59,NBA,2093,110,127,845,Marvin Williams,SF,57,2008-09,70,382,ATL,.502
Marvin Williams,262,.492,532,40,.303,132,93,23,46,310,302,.455,664,176,.819,215,81,81,NBA,2468,106,160,820,Marvin Williams,SF,66,2009-10,72,416,ATL,.485
Marvin Williams,209,.489,427,37,.336,110,88,24,23,245,246,.458,537,147,.845,174,65,52,NBA,1865,68,104,676,Marvin Williams,SF,34,2010-11,62,313,ATL,.493
Marvin Williams,145,.452,321,58,.389,149,71,25,18,218,203,.432,470,115,.788,146,57,37,NBA,1500,76,84,579,Marvin Williams,SF,47,2011-12,39,294,ATL,.494
Marvin Williams,145,.477,304,54,.325,166,77,26,38,208,199,.423,470,77,.778,99,73,51,NBA,1727,55,98,529,Marvin Williams,SF,37,2012-13,60,263,UTA,.481
Marvin Williams,147,.503,292,84,.359,234,78,27,31,252,231,.439,526,57,.781,73,66,50,NBA,1674,82,151,603,Marvin Williams,PF,54,2013-14,53,334,UTA,.519
Marvin Williams,115,.500,230,95,.358,265,100,28,36,328,210,.424,495,62,.713,87,78,37,NBA,2035,58,146,577,Marvin Williams,PF,69,2014-15,60,386,CHO,.520
Marvin Williams,42,.519,81,32,.376,85,29,29,22,110,74,.446,166,23,.885,26,20,20,NBA,630,36,34,203,Marvin Williams,PF,14,2015-16,15,146,CHO,.542
Mo Williams,105,.398,264,10,.256,39,76,21,2,49,115,.380,303,44,.786,56,57,0,NBA,772,23,87,284,Mo Williams,SG,28,2003-04,51,72,UTA,.396
Mo Williams,291,.456,638,32,.323,99,484,22,11,194,323,.438,737,136,.850,160,80,80,NBA,2254,50,221,814,Mo Williams,PG,74,2004-05,196,244,MIL,.460
Mo Williams,194,.443,438,73,.382,191,230,23,7,113,267,.424,629,96,.850,113,58,12,NBA,1531,30,146,703,Mo Williams,PG,52,2005-06,105,143,MIL,.483
